   2440452.       5873594.                                                      
   2440450.       5873588.                                                      
   2440449.       5873582.                                                      
   2440448.       5873575.                                                      
   2440446.       5873569.                                                      
   2440439.       5873538.                                                      
   2440432.       5873507.                                                      
   2440426.       5873476.                                                      
   2440418.       5873445.                                                      
   2440410.       5873414.                                                      
   2440399.       5873384.                                                      
   2440396.       5873377.                                                      
   2440380.       5873332.                                                      
   2440362.       5873288.                                                      
   2440360.       5873282.                                                      
   2440350.       5873256.                                                      
   2440338.       5873232.                                                      
   2440336.       5873225.                                                      
   2440333.       5873220.                                                      
   2440333.       5873219.                                                      
   2440330.       5873213.                                                      
   2440327.       5873206.                                                      
   2440327.       5873206.                                                      
   2440324.       5873200.                                                      
   2440321.       5873194.                                                      
   2440320.       5873192.                                                      
   2440318.       5873188.                                                      
   2440315.       5873182.                                                      
   2440314.       5873180.                                                      
   2440312.       5873175.                                                      
   2440309.       5873169.                                                      
   2440308.       5873168.                                                      
   2440306.       5873163.                                                      
   2440303.       5873156.                                                      
   2440302.       5873154.                                                      
   2440300.       5873150.                                                      
   2440297.       5873144.                                                      
   2440296.       5873140.                                                      
   2440294.       5873138.                                                      
   2440291.       5873132.                                                      
   2440288.       5873125.                                                      
   2440283.       5873113.                                                      
   2440280.       5873106.                                                      
   2440277.       5873100.                                                      
   2440277.       5873099.                                                      
   2440274.       5873094.                                                      
   2440272.       5873088.                                                      
   2440270.       5873086.                                                      
   2440268.       5873082.                                                      
   2440266.       5873075.                                                      
   2440264.       5873072.                                                      
   2440262.       5873069.                                                      
   2440259.       5873063.                                                      
   2440258.       5873060.                                                      
   2440256.       5873056.                                                      
   2440252.       5873050.                                                      
   2440252.       5873050.                                                      
   2440248.       5873044.                                                      
   2440246.       5873039.                                                      
   2440245.       5873038.                                                      
   2440241.       5873032.                                                      
   2440239.       5873028.                                                      
   2440238.       5873025.                                                      
   2440236.       5873019.                                                      
   2440233.       5873014.                                                      
   2440233.       5873013.                                                      
   2440230.       5873006.                                                      
   2440227.       5873000.                                                      
   2440227.       5872999.                                                      
   2440224.       5872994.                                                      
   2440222.       5872988.                                                      
   2440220.       5872984.                                                      
   2440219.       5872982.                                                      
   2440216.       5872975.                                                      
   2440215.       5872973.                                                      
  0.1000000E+31  -1100.000                                                      
   2440642.       5874484.                                                      
   2440642.       5874482.                                                      
   2440641.       5874475.                                                      
   2440640.       5874469.                                                      
   2440639.       5874466.                                                      
   2440638.       5874463.                                                      
   2440637.       5874456.                                                      
   2440636.       5874450.                                                      
   2440634.       5874444.                                                      
   2440633.       5874438.                                                      
   2440633.       5874436.                                                      
   2440632.       5874432.                                                      
   2440631.       5874425.                                                      
   2440630.       5874419.                                                      
   2440628.       5874413.                                                      
   2440627.       5874406.                                                      
   2440627.       5874404.                                                      
   2440626.       5874400.                                                      
   2440625.       5874394.                                                      
   2440624.       5874388.                                                      
   2440623.       5874382.                                                      
   2440622.       5874375.                                                      
   2440620.       5874370.                                                      
   2440620.       5874369.                                                      
   2440619.       5874363.                                                      
   2440618.       5874356.                                                      
   2440617.       5874350.                                                      
   2440616.       5874344.                                                      
   2440615.       5874338.                                                      
   2440614.       5874335.                                                      
   2440614.       5874332.                                                      
   2440612.       5874325.                                                      
   2440611.       5874319.                                                      
   2440610.       5874313.                                                      
   2440608.       5874306.                                                      
   2440608.       5874304.                                                      
   2440607.       5874300.                                                      
   2440606.       5874294.                                                      
   2440604.       5874288.                                                      
   2440603.       5874282.                                                      
   2440602.       5874275.                                                      
   2440602.       5874274.                                                      
   2440600.       5874269.                                                      
   2440599.       5874263.                                                      
   2440598.       5874256.                                                      
   2440596.       5874250.                                                      
   2440596.       5874246.                                                      
   2440595.       5874244.                                                      
   2440594.       5874238.                                                      
   2440592.       5874232.                                                      
   2440591.       5874225.                                                      
   2440590.       5874219.                                                      
   2440589.       5874218.                                                      
   2440588.       5874213.                                                      
   2440587.       5874206.                                                      
   2440585.       5874200.                                                      
   2440584.       5874194.                                                      
   2440583.       5874190.                                                      
   2440582.       5874188.                                                      
   2440581.       5874182.                                                      
   2440580.       5874175.                                                      
   2440578.       5874169.                                                      
   2440577.       5874163.                                                      
   2440577.       5874162.                                                      
   2440576.       5874156.                                                      
   2440574.       5874150.                                                      
   2440573.       5874144.                                                      
   2440572.       5874138.                                                      
   2440570.       5874134.                                                      
   2440570.       5874132.                                                      
   2440569.       5874125.                                                      
   2440567.       5874119.                                                      
   2440566.       5874113.                                                      
   2440564.       5874106.                                                      
   2440564.       5874106.                                                      
   2440563.       5874100.                                                      
   2440562.       5874094.                                                      
   2440560.       5874088.                                                      
   2440559.       5874082.                                                      
   2440558.       5874078.                                                      
   2440557.       5874075.                                                      
   2440556.       5874069.                                                      
   2440554.       5874063.                                                      
   2440554.       5874061.                                                      
  0.1000000E+31  -1000.000                                                      
   2439575.       5866738.                                                      
   2439574.       5866738.                                                      
   2439570.       5866736.                                                      
   2439564.       5866735.                                                      
   2439558.       5866733.                                                      
   2439552.       5866732.                                                      
   2439552.       5866732.                                                      
   2439546.       5866730.                                                      
   2439539.       5866728.                                                      
   2439533.       5866727.                                                      
   2439527.       5866726.                                                      
   2439524.       5866725.                                                      
   2439520.       5866724.                                                      
   2439514.       5866724.                                                      
   2439508.       5866723.                                                      
   2439502.       5866722.                                                      
   2439496.       5866722.                                                      
   2439489.       5866720.                                                      
   2439483.       5866720.                                                      
   2439458.       5866718.                                                      
   2439433.       5866716.                                                      
   2439408.       5866716.                                                      
   2439383.       5866716.                                                      
   2439358.       5866718.                                                      
   2439333.       5866720.                                                      
   2439308.       5866724.                                                      
   2439283.       5866729.                                                      
   2439277.       5866730.                                                      
   2439273.       5866732.                                                      
   2439252.       5866738.                                                      
   2439222.       5866748.                                                      
   2439193.       5866762.                                                      
   2439166.       5866778.                                                      
   2439140.       5866797.                                                      
   2439118.       5866819.                                                      
   2439097.       5866844.                                                      
   2439092.       5866850.                                                      
   2439083.       5866863.                                                      
   2439075.       5866875.                                                      
   2439071.       5866882.                                                      
   2439057.       5866906.                                                      
   2439045.       5866932.                                                      
   2439039.       5866944.                                                      
   2439033.       5866958.                                                      
   2439028.       5866969.                                                      
   2439024.       5866982.                                                      
   2439014.       5867006.                                                      
   2439006.       5867032.                                                      
   2438998.       5867056.                                                      
   2438990.       5867082.                                                      
   2438986.       5867094.                                                      
   2438983.       5867106.                                                      
   2438979.       5867119.                                                      
   2438976.       5867132.                                                      
   2438969.       5867156.                                                      
   2438962.       5867182.                                                      
   2438954.       5867206.                                                      
   2438947.       5867232.                                                      
   2438940.       5867256.                                                      
   2438933.       5867281.                                                      
   2438933.       5867282.                                                      
   2438926.       5867306.                                                      
   2438921.       5867332.                                                      
   2438916.       5867356.                                                      
   2438912.       5867382.                                                      
   2438908.       5867406.                                                      
   2438904.       5867432.                                                      
   2438902.       5867456.                                                      
   2438899.       5867482.                                                      
   2438897.       5867506.                                                      
   2438896.       5867532.                                                      
   2438894.       5867556.                                                      
   2438894.       5867582.                                                      
   2438893.       5867606.                                                      
   2438893.       5867632.                                                      
   2438893.       5867656.                                                      
   2438893.       5867682.                                                      
   2438894.       5867706.                                                      
   2438894.       5867732.                                                      
   2438895.       5867756.                                                      
   2438896.       5867782.                                                      
   2438898.       5867806.                                                      
   2438899.       5867832.                                                      
   2438900.       5867856.                                                      
   2438902.       5867882.                                                      
   2438904.       5867906.                                                      
   2438906.       5867932.                                                      
   2438907.       5867956.                                                      
   2438909.       5867982.                                                      
   2438911.       5868006.                                                      
   2438913.       5868032.                                                      
   2438915.       5868056.                                                      
   2438917.       5868082.                                                      
   2438919.       5868106.                                                      
   2438921.       5868132.                                                      
   2438923.       5868156.                                                      
   2438925.       5868182.                                                      
   2438927.       5868206.                                                      
   2438929.       5868232.                                                      
   2438931.       5868256.                                                      
   2438933.       5868278.                                                      
   2438933.       5868282.                                                      
   2438935.       5868306.                                                      
   2438937.       5868332.                                                      
   2438938.       5868356.                                                      
   2438940.       5868382.                                                      
   2438941.       5868406.                                                      
   2438942.       5868432.                                                      
   2438942.       5868456.                                                      
   2438942.       5868482.                                                      
   2438942.       5868506.                                                      
   2438941.       5868532.                                                      
   2438940.       5868556.                                                      
   2438939.       5868582.                                                      
   2438937.       5868606.                                                      
   2438934.       5868632.                                                      
   2438934.       5868638.                                                      
   2438933.       5868643.                                                      
   2438930.       5868663.                                                      
   2438927.       5868682.                                                      
   2438922.       5868706.                                                      
   2438917.       5868732.                                                      
   2438912.       5868756.                                                      
   2438905.       5868782.                                                      
   2438899.       5868806.                                                      
   2438892.       5868832.                                                      
   2438888.       5868844.                                                      
   2438883.       5868862.                                                      
   2438881.       5868869.                                                      
   2438878.       5868882.                                                      
   2438870.       5868906.                                                      
   2438862.       5868932.                                                      
   2438855.       5868956.                                                      
   2438848.       5868982.                                                      
   2438841.       5869006.                                                      
   2438836.       5869024.                                                      
   2438824.       5869070.                                                      
   2438814.       5869118.                                                      
   2438806.       5869164.                                                      
   2438800.       5869212.                                                      
   2438797.       5869259.                                                      
   2438796.       5869306.                                                      
   2438796.       5869332.                                                      
   2438797.       5869356.                                                      
   2438798.       5869382.                                                      
   2438800.       5869406.                                                      
   2438802.       5869432.                                                      
   2438805.       5869456.                                                      
   2438808.       5869482.                                                      
   2438810.       5869506.                                                      
   2438814.       5869532.                                                      
   2438818.       5869556.                                                      
   2438822.       5869582.                                                      
   2438823.       5869588.                                                      
   2438824.       5869594.                                                      
   2438825.       5869600.                                                      
   2438826.       5869606.                                                      
   2438827.       5869612.                                                      
   2438827.       5869613.                                                      
   2438828.       5869619.                                                      
   2438829.       5869625.                                                      
   2438830.       5869632.                                                      
   2438832.       5869638.                                                      
   2438832.       5869644.                                                      
   2438833.       5869646.                                                      
   2438836.       5869663.                                                      
   2438840.       5869682.                                                      
   2438845.       5869706.                                                      
   2438850.       5869732.                                                      
   2438851.       5869738.                                                      
   2438852.       5869743.                                                      
   2438852.       5869744.                                                      
   2438853.       5869750.                                                      
   2438854.       5869756.                                                      
   2438855.       5869763.                                                      
   2438856.       5869769.                                                      
   2438858.       5869775.                                                      
   2438858.       5869777.                                                      
   2438859.       5869782.                                                      
   2438860.       5869788.                                                      
   2438862.       5869794.                                                      
   2438863.       5869800.                                                      
   2438864.       5869804.                                                      
   2438865.       5869806.                                                      
   2438866.       5869813.                                                      
   2438868.       5869819.                                                      
   2438869.       5869825.                                                      
   2438870.       5869832.                                                      
   2438872.       5869838.                                                      
   2438873.       5869844.                                                      
   2438874.       5869850.                                                      
   2438876.       5869856.                                                      
   2438877.       5869860.                                                      
   2438877.       5869863.                                                      
   2438879.       5869869.                                                      
   2438880.       5869875.                                                      
   2438881.       5869882.                                                      
   2438882.       5869888.                                                      
   2438883.       5869892.                                                      
   2438884.       5869894.                                                      
   2438885.       5869900.                                                      
   2438886.       5869906.                                                      
   2438887.       5869913.                                                      
   2438888.       5869919.                                                      
   2438889.       5869925.                                                      
   2438889.       5869926.                                                      
   2438890.       5869932.                                                      
   2438892.       5869938.                                                      
   2438893.       5869944.                                                      
   2438895.       5869950.                                                      
   2438896.       5869953.                                                      
   2438896.       5869956.                                                      
   2438904.       5869988.                                                      
   2438912.       5870018.                                                      
   2438920.       5870049.                                                      
   2438928.       5870080.                                                      
   2438936.       5870110.                                                      
   2438944.       5870141.                                                      
   2438948.       5870156.                                                      
   2438956.       5870182.                                                      
   2438963.       5870206.                                                      
   2438970.       5870232.                                                      
   2438976.       5870250.                                                      
   2438983.       5870272.                                                      
   2438984.       5870275.                                                      
   2438986.       5870282.                                                      
   2438994.       5870306.                                                      
   2439003.       5870332.                                                      
   2439011.       5870356.                                                      
   2439020.       5870382.                                                      
   2439027.       5870400.                                                      
   2439033.       5870416.                                                      
   2439036.       5870425.                                                      
   2439039.       5870432.                                                      
   2439048.       5870456.                                                      
   2439059.       5870482.                                                      
   2439069.       5870506.                                                      
   2439080.       5870532.                                                      
   2439083.       5870538.                                                      
   2439092.       5870556.                                                      
   2439103.       5870582.                                                      
   2439114.       5870606.                                                      
   2439126.       5870632.                                                      
   2439129.       5870638.                                                      
   2439133.       5870646.                                                      
   2439140.       5870663.                                                      
   2439149.       5870682.                                                      
   2439160.       5870706.                                                      
   2439172.       5870732.                                                      
   2439178.       5870744.                                                      
   2439183.       5870755.                                                      
   2439189.       5870769.                                                      
   2439195.       5870782.                                                      
   2439206.       5870806.                                                      
   2439218.       5870832.                                                      
   2439227.       5870850.                                                      
   2439233.       5870863.                                                      
   2439239.       5870875.                                                      
   2439242.       5870882.                                                      
   2439253.       5870906.                                                      
   2439265.       5870932.                                                      
   2439274.       5870950.                                                      
   2439283.       5870969.                                                      
   2439286.       5870975.                                                      
   2439289.       5870982.                                                      
   2439300.       5871006.                                                      
   2439312.       5871032.                                                      
   2439322.       5871050.                                                      
   2439333.       5871074.                                                      
   2439334.       5871075.                                                      
   2439336.       5871082.                                                      
   2439348.       5871106.                                                      
   2439360.       5871132.                                                      
   2439373.       5871156.                                                      
   2439383.       5871178.                                                      
   2439385.       5871182.                                                      
   2439397.       5871206.                                                      
   2439409.       5871232.                                                      
   2439422.       5871256.                                                      
   2439433.       5871280.                                                      
   2439434.       5871282.                                                      
   2439446.       5871306.                                                      
   2439458.       5871332.                                                      
   2439471.       5871356.                                                      
   2439483.       5871382.                                                      
   2439495.       5871406.                                                      
   2439508.       5871432.                                                      
   2439520.       5871456.                                                      
   2439532.       5871482.                                                      
   2439533.       5871482.                                                      
   2439545.       5871506.                                                      
   2439558.       5871532.                                                      
   2439570.       5871556.                                                      
   2439583.       5871581.                                                      
   2439583.       5871582.                                                      
   2439596.       5871606.                                                      
   2439609.       5871632.                                                      
   2439622.       5871656.                                                      
   2439633.       5871676.                                                      
   2439636.       5871682.                                                      
   2439649.       5871706.                                                      
   2439663.       5871732.                                                      
   2439673.       5871750.                                                      
   2439683.       5871768.                                                      
   2439687.       5871775.                                                      
   2439691.       5871782.                                                      
   2439705.       5871806.                                                      
   2439720.       5871832.                                                      
   2439728.       5871844.                                                      
   2439733.       5871852.                                                      
   2439743.       5871869.                                                      
   2439750.       5871882.                                                      
   2439766.       5871906.                                                      
   2439782.       5871932.                                                      
   2439783.       5871934.                                                      
   2439797.       5871956.                                                      
   2439813.       5871982.                                                      
   2439825.       5872000.                                                      
   2439833.       5872014.                                                      
   2439840.       5872025.                                                      
   2439844.       5872032.                                                      
   2439858.       5872056.                                                      
   2439873.       5872082.                                                      
   2439877.       5872088.                                                      
   2439883.       5872098.                                                      
   2439906.       5872140.                                                      
   2439929.       5872182.                                                      
   2439950.       5872224.                                                      
   2439971.       5872267.                                                      
   2439991.       5872310.                                                      
   2440010.       5872354.                                                      
   2440011.       5872356.                                                      
   2440022.       5872382.                                                      
   2440027.       5872394.                                                      
   2440033.       5872408.                                                      
   2440038.       5872419.                                                      
   2440042.       5872432.                                                      
   2440052.       5872456.                                                      
   2440062.       5872482.                                                      
   2440064.       5872486.                                                      
   2440065.       5872488.                                                      
   2440067.       5872494.                                                      
   2440070.       5872500.                                                      
   2440070.       5872502.                                                      
   2440072.       5872506.                                                      
   2440074.       5872513.                                                      
   2440077.       5872519.                                                      
   2440079.       5872525.                                                      
   2440082.       5872532.                                                      
   2440083.       5872535.                                                      
   2440084.       5872538.                                                      
   2440086.       5872544.                                                      
   2440089.       5872550.                                                      
   2440089.       5872551.                                                      
   2440091.       5872556.                                                      
   2440094.       5872563.                                                      
   2440096.       5872568.                                                      
   2440096.       5872569.                                                      
   2440098.       5872575.                                                      
   2440101.       5872582.                                                      
   2440102.       5872584.                                                      
   2440103.       5872588.                                                      
   2440105.       5872594.                                                      
   2440108.       5872600.                                                      
   2440108.       5872602.                                                      
   2440110.       5872606.                                                      
   2440112.       5872613.                                                      
   2440114.       5872618.                                                      
   2440114.       5872619.                                                      
   2440117.       5872625.                                                      
   2440119.       5872632.                                                      
   2440120.       5872635.                                                      
   2440122.       5872638.                                                      
   2440124.       5872644.                                                      
   2440126.       5872650.                                                      
   2440127.       5872651.                                                      
   2440129.       5872656.                                                      
   2440131.       5872663.                                                      
   2440133.       5872668.                                                      
   2440136.       5872675.                                                      
   2440138.       5872682.                                                      
   2440148.       5872706.                                                      
   2440157.       5872732.                                                      
   2440158.       5872734.                                                      
   2440159.       5872738.                                                      
   2440162.       5872744.                                                      
   2440164.       5872750.                                                      
   2440164.       5872751.                                                      
   2440166.       5872756.                                                      
   2440169.       5872763.                                                      
   2440170.       5872767.                                                      
   2440171.       5872769.                                                      
   2440174.       5872775.                                                      
   2440176.       5872782.                                                      
   2440177.       5872783.                                                      
